GROUP,IPAddress,IP_COUNTRY,IP_STATE,IPC_DISEASE_death,IPS_DISEASE,IPC_COVID,IPS_COVID,Participant_Sex,Age,Income,Ethnicity,Ethnicity_Other,BORN_COUNTRY,BC_DISEASE,BORN_STATE,BS_DISEASE,GROW_COUNTRY,GC_DISEASE,GROW_STATE,GS_DISEASE,RESIDE_COUNTRY,RC_DISEASE,RESIDE_STATE,RS_DISEASE,Employed,Independent_support,weekly_income,weekly_fhelp,weekly_expenses,weekly_goodlife,LRB1,LRB2,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,ATT_1,MacLadd1,MacLadd2,BarImp1,BarImp2,BarImp3,BarImp4,BarImp5,BarImp6,BarImp7,BarImp8,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,ATT_2,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,ATT_3_A,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15,ATT_3,COR_PVD1,COR_PVD2,COR_PVD3,COR_PVD4,COR_PVD5,COR_PVD6,COR_PVD7,COR_PVD8,COR_PVD9,COR_PVD10,COR_PVD11,COR_PVD12,COR_PVD13,COR_PVD14,COR_PVD15,CORexp1,CORexp2,CORexp3,CORexp4,CORexp9,CORexp10,CORexp11,CORexp12,CORexp13,CORexp14,CORexp15,CORexp16,CORexp17,CORexp18,CORexp19,CORexp20,CORexp21,CORexp22,CORexp23,CORexp24,CORexp25,CORexp26,CORexp27,CORexp28,CORexp29,CORexp30,CORexp31,mTurkCode,cov_intx,GENHEALTH,SOIR6rc,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,PVD3rc,PVD5rc,PVD11rc,PVD12rc,PVD13rc,PVD14rc,INFECTIABILITY_MEAN,GERM_AVERSION_MEAN,TOTAL_PVD,SEX_DISGUST,MORAL_DISGUST,PATH_DISGUST,TOTAL_INF,SEX,RC,US_RESIDE_COUNTRY,IN_RESIDE_COUNTRY,BR_RESIDE_COUNTRY,IT_RESIDE_COUNTRY,INUS,Density_km,filter_$,sexd_sex,pathd_sex,morald_sex
3,201.247.147.129,El Salvador, ,64.41, , , ,Male,21, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,19,10,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,6,7,5,7,5,6,4,6,4,7,7,1,6,4,4,5,4,6,7,4,3,7,5,7,6,6,4,4, ,4, , , ,7,7, ,6, ,5, ,7, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,4.333333333,5,5,4.777777778, ,1, ,1, ,2,3.666666667, ,3.666666667,4.142857143,5.142857143,6,19.66666667,1, ,0,0,0,0, , ,0,4.142857143,6,5.142857143
3,168.243.200.82,El Salvador, ,64.41, , , ,Male,21, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,40,20,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,7,7,9,8,2,2,1,5,6,2,1,5,1,1,5,4,5,5,1,1,6,3,5,1,5,1,3, ,2, , , ,3,1, ,6, ,1, ,7, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,5,4,3.333333333, ,5, ,1, ,6,3.333333333, ,3.333333333,2.714285714,2.428571429,4.428571429,25,1, ,0,0,0,0, , ,0,2.714285714,4.428571429,2.428571429
3,201.247.147.129,El Salvador, ,64.41, , , ,Male,21, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,36,30,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,5,2,5,2,4,3,5,5,6,6,4,2,6,2,2,7,6,7,7,5,7,7,6,1,6,5,7, ,3, , , ,6,5, ,5, ,6, ,6, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,1,4,3,2.666666667, ,2, ,2, ,3,3.833333333, ,3.833333333,4.714285714,6.285714286,4.571428571,25.33333333,1, ,0,0,0,0, , ,0,4.714285714,4.571428571,6.285714286
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,19, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,6,3,1,1,6,4,7,7,1,4,5,1,6,7,4,4,7,6,6,5,4,3,3,2,2, ,3, , , ,2,1, ,2, ,1, ,7, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,1,2.666666667,1.666666667,1.777777778, ,6, ,1, ,7,3, ,3,3.142857143,5.714285714,4.571428571,3.333333333,1, ,0,0,0,0, , ,0,3.142857143,4.571428571,5.714285714
3,168.243.200.82,El Salvador, ,64.41, , , ,Male,18, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,5,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,5,5,7,3,3,3,3,6,7,7,2,7,4,2,6,5,6,6,7,2,7,7,2,5,5,6,7, ,7, , , ,6,6, ,3, ,4, ,6, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,1,4.333333333,3,2.777777778, ,2, ,2, ,2,3.166666667, ,3.166666667,3.714285714,5.428571429,6.428571429,1.666666667,1, ,0,0,0,0, , ,0,3.714285714,6.428571429,5.428571429
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,43, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,50,20,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,7,2,8,4,2,2,6,4,6,7,1,5,7,1,5,5,1,5,7,4,6,7,4,5,5,4,7, ,2, , , ,4,1, ,5, ,2, ,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2,3.666666667,2.666666667,2.777777778, ,4, ,5, ,5,3.666666667, ,3.666666667,2.714285714,6.285714286,5.571428571,40,1, ,0,0,0,0, , ,0,2.714285714,5.571428571,6.285714286
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,19, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,25,10,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,7,5,7,7,7,7,6,4,7,6,2,3,7,2,3,6,4,6,7,5,6,7,6,6,7,4,5, ,5, , , ,2,6, ,7, ,5, ,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,5,7,5, ,6, ,2, ,4,5, ,5,3.857142857,6.571428571,5.142857143,16.66666667,1, ,0,0,0,0, , ,0,3.857142857,5.142857143,6.571428571
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,29, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,50,20,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6,6,5,5,7,7,5,6,4,3,5,7,2,3,6,1,3,6,4,7,7,1,3,7,6,5,7,2,6, ,6, , , ,4,5, ,5, ,4, ,5, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,5,4.333333333,6,5.111111111, ,4, ,3, ,4,4.166666667, ,4.166666667,2.714285714,6.285714286,4.571428571,50.33333333,1, ,0,0,0,0, , ,0,2.714285714,4.571428571,6.285714286
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,19, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,15,30,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,5,5,8,8,3,5,3,4,7,5,2,1,4,1,2,6,2,2,6,2,3,3,3,1,3,2,5, ,2, , , ,2,1, ,1, ,1, ,6, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,4,5.333333333,3.444444444, ,6, ,2, ,6,2.833333333, ,2.833333333,2.285714286,4.285714286,3,20,1, ,0,0,0,0, , ,0,2.285714286,3,4.285714286
3,201.247.147.129,El Salvador, ,64.41, , , ,Male,20, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,70,20,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,5,7,4,5,9,3,6,1,4,2,6,6,1,5,4,2,5,4,3,7,4,1,7,6,2,7,7,1,4, ,1, , , ,7,4, ,4, ,2, ,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,6.333333333,3.333333333,3.333333333,4.333333333, ,1, ,5, ,6,3.666666667, ,3.666666667,1.714285714,5,5.857142857,43.33333333,1, ,0,0,0,0, , ,0,1.714285714,5.857142857,5
3,168.243.200.82,El Salvador, ,64.41, , , ,Male,26, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,2,50,1,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2,6,7,5,6,2,2,2,5,1,7,6,1,1,4,4,5,7,1,6,7,1,7,4,4,5,7,1,1, ,1, , , ,1,4, ,3, ,4, ,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,4.666666667,5.333333333,2,4, ,7, ,4, ,2,4, ,4,1.857142857,5.714285714,4.571428571,27,1, ,0,0,0,0, , ,0,1.857142857,4.571428571,5.714285714
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,24, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,15,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,3,2,5,2,2,2,5,6,7,7,1,2,7,1,5,7,4,7,7,4,7,7,7,4,7,7,6, ,2, , , ,2,1, ,1, ,1, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,1.333333333,3.333333333,2,2.222222222, ,6, ,6, ,6,3.5, ,3.5,4.285714286,6.714285714,5.428571429,11.66666667,1, ,0,0,0,0, , ,0,4.285714286,5.428571429,6.714285714
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,26, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,20,30,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,7,5,8,5,2,2,5,4,6,6,1,4,5,1,2,6,3,6,6,4,6,7,5,5,6,4,7, ,4, , , ,6,5, ,5, ,3, ,5, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4,4.666666667,3,3.888888889, ,2, ,3, ,5,3.833333333, ,3.833333333,3.142857143,5.857142857,5.142857143,30,1, ,0,0,0,0, , ,0,3.142857143,5.142857143,5.857142857
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,39, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,50,40,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,4,5,4,5,3,2,2,4,4,7,7,4,4,4,1,5,5,4,5,7,4,5,5,5,4,4,4,7, ,3, , , ,3,4, ,5, ,7, ,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,3.333333333,4.666666667,2.333333333,3.444444444, ,5, ,5, ,4,5, ,5,3.714285714,5.142857143,5.285714286,50,1, ,0,0,0,0, , ,0,3.714285714,5.285714286,5.142857143
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,38, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,80,30,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,7,7,9,9,9,9,7,1,7,7,1,6,4,1,1,7,1,5,4,5,3,7,2,4,6,6,5, ,5, , , ,5,5, ,6, ,2, ,5, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1.333333333,5,9,5.111111111, ,3, ,3, ,3,3.666666667, ,3.666666667,2.428571429,6,4.428571429,63.33333333,1, ,0,0,0,0, , ,0,2.428571429,4.428571429,6
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,23, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,60, ,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,5,5,8,7,6,8,7,4,7,7,1,7,2,4,4,6,1,7,5,1,3,6,1,5,5,2,6, ,4, , , ,4,3, ,4, ,2, ,6, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2.333333333,4,7,4.444444444, ,4, ,2, ,6,3.5, ,3.5,2,5.428571429,5.571428571,65,1, ,0,0,0,0, , ,0,2,5.571428571,5.428571429
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,27, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,5,5,4,8,2,7,2,7,1,7,7,4,4,4,1,4,1,1,2,7,1,7,4,7,1,4,1,4, ,4, , , ,4,1, ,3, ,1, ,5, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3.333333333,3.666666667,3.666666667,3.555555556, ,4, ,3, ,4,2.666666667, ,2.666666667,2.285714286,4.857142857,4.142857143, ,1, ,0,0,0,0, , ,0,2.285714286,4.142857143,4.857142857
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,39, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,25,10,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,9,4,1,5,5,1,2,2,1,6,6,4,5,5,1,2,7,4,6,7,4,5,6,5,5,6,4,7, ,4, , , ,5,4, ,2, ,2, ,4, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,6.666666667,3.333333333,2.666666667,4.222222222, ,3, ,4, ,4,3.166666667, ,3.166666667,3.285714286,5.571428571,5.142857143,20,1, ,0,0,0,0, , ,0,3.285714286,5.142857143,5.571428571
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,19, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,20,5,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,5,2,6,1,2,3,5,6,7,7,4,5,6,3,5,6,4,7,7,4,7,7,7,3,6,6,6, ,3, , , ,3,6, ,7, ,6, ,5, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,1,3.666666667,2,2.222222222, ,5, ,3, ,2,4.833333333, ,4.833333333,4.857142857,6.285714286,5.714285714,11.66666667,1, ,0,0,0,0, , ,0,4.857142857,5.714285714,6.285714286
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,45, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3,2,1,3,8,2,7,8,7,6,1,1,6,1,1,5,2,1,1,7,7,5,7,5,7,4,5,7,6, ,2, , , ,2,4, ,6, ,7, ,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4.333333333,2,5.666666667,4, ,6, ,2, ,7,5.333333333, ,5.333333333,5.285714286,3.857142857,4,.333333333,1, ,0,0,0,0, , ,0,5.285714286,4,3.857142857
3,168.243.200.82,El Salvador, ,64.41, , , ,Male,19, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,2,55,52,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,4,5,8,5,3,4,6,4,4,5,1,3,7,5,5,6,4,7,2,2,6,3,2,1,2,2,4, ,6, , , ,7,4, ,7, ,3, ,5, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2.666666667,3.666666667,4,3.444444444, ,1, ,3, ,1,3.166666667, ,3.166666667,2.857142857,4.428571429,4.285714286,50.66666667,1, ,0,0,0,0, , ,0,2.857142857,4.285714286,4.428571429
3,201.247.147.129,El Salvador, ,64.41, , , ,Male,20, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,51,29,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6,5,4,3,9,9,7,2,7,3,7,7,1,4,1,1,3,5,1,7,7,3,7,7,3,1,7,1,7, ,2, , , ,3,5, ,6, ,6, ,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4.666666667,2.666666667,6,4.444444444, ,5, ,2, ,4,4.666666667, ,4.666666667,1.857142857,5.857142857,5.142857143,33.33333333,1, ,0,0,0,0, , ,0,1.857142857,5.142857143,5.857142857
3,168.243.200.82,El Salvador, ,64.41, , , ,Male,23, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,70,50,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,7,7,4,9,9,5,7,5,2,5,7,2,7,1,2,1,5,2,6,7,6,5,5,3,5,5,2,1, ,4, , , ,6,7, ,5, ,4, ,5, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5,4,7,5.333333333, ,2, ,3, ,3,4, ,4,2.714285714,5,4.285714286,60,1, ,0,0,0,0, , ,0,2.714285714,4.285714286,5
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,35, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,3,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,4,2,6,4,5,4,7,7,7,7,7,4,7,6,6,7,7,7,7,6,5,7,7,4,7,7,7, ,4, , , ,1,2, ,2, ,2, ,4, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,2,3.333333333,4.333333333,3.222222222, ,7, ,4, ,7,4, ,4,6.714285714,7,5.714285714,3.333333333,1, ,0,0,0,0, , ,0,6.714285714,5.714285714,7
3,190.120.22.18,El Salvador, ,64.41, , , ,Male,20, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,2,30,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,4,5,7,2,2,2,4,4,5,5,2,5,5,4,5,4,4,5,4,4,5,4,6,5,4,1,5, ,4, , , ,6,4, ,7, ,5, ,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,4,2,2.666666667, ,2, ,5, ,3,4.333333333, ,4.333333333,3.571428571,4.285714286,5,15,1, ,0,0,0,0, , ,0,3.571428571,5,4.285714286
3,201.247.147.129,El Salvador, ,64.41, , , ,Male,35, , , , , , , , , , , ,El Salvador,64.41, , , , , , , , , , , , , , , , , , , , ,4,20,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,3,3,5,9,4,4,5,2,2,6,5,2,6,2,2,5,6,2,6,6,3,5,3,2,1,3,2,6, ,3, , , ,6,2, ,1, ,2, ,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2.333333333,3,4.333333333,3.222222222, ,2, ,5, ,3,2.5, ,2.5,2.142857143,3.857142857,5,10,1, ,0,0,0,0, , ,0,2.142857143,5,3.857142857
4,191.6.120.221,Brazil,Amapa,60.30729815,36.07434071,25.73885831,64.7960167,Male,24,$50.000 to $59.999,Asian, ,India,82.7954293,Para, ,Brazil,58.32050601,Amapa, ,Brazil,60.30729815,Amapa, ,Yes,Yes,100 usd,0,50,300 usd,Yes,2+ years,3,70,30,12,Yes,16,Heterosexual,4,0,36,Very good,40,20,20,6,7,5,4,2,1,4,4,3,1,1,5,5,3,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,2,4,1,2,2,3,6,6,4,2,6,3,4,4,4,purple,1,1,2,8,5,4,4,6,5,2,2,6,6,0,6,6,0,6,4,3,6,6,0,6,6,0,4,3,0,6,red,7,7,2,4,1,4,4,5,5,4,4,3,3,3,4,3,1,1,1,1,-1,-1,1,0,-1,0,0,0,0,0,0,2,3,3,5,18,18,0,No, , , , , , , , , , , , , , , , , , , ,74728,1, ,6,1.333333333,6.333333333,5,4.222222222,6,7,4,5,5,5,5.285714286,4.875,5.080357143,.714285714,4.714285714,5.714285714,26.66666667,1,1,0,0,1,0, ,5.936172364,0,.714285714,5.714285714,4.714285714
4,131.108.138.156,Brazil,Amazonas,60.30729815,46.67970909,25.73885831,69.68108118,Male,23,Less than $10.000,White, ,Brazil,76.53546538,Amazonas, ,Brazil,56.68709814,Amazonas, ,Brazil,60.30729815,Amazonas, ,Sometimes,No,$20,$30,$40,$200,Yes,2+ years,3,60,30,1,Yes,17,Heterosexual,1,1,10,Very good,40,10,10,6,4,2,3,1,1,3,2,3,1,2,3,4,4,4,4,4,4,2,5,4,3,3,2,3,5,3,5,3,4,4,3,4,4,3,4,5,4,4,4,4,5,4,2,3,1,2,3,3,2,3,2,2,3,5,4,5,3,4,5,5,5,4,purple,1,0,0,2,2,4,5,3,6,5,4,5,6,2,3,5,2,3,5,2,1,4,4,4,5,4,2,4,3,2,red,5,3,6,7,3,3,6,3,7,3,6,5,2,5,4,3,1,0,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,0,2,2,2,3,101,70,0,No, , , , , , , , , , , , , , , , , , , ,67083,1, ,6,.333333333,3.333333333,4.666666667,2.777777778,2,5,2,3,6,3,3.285714286,4.875,4.080357143,3,4.857142857,2.857142857,20,1,1,0,0,1,0, ,2.65821085,0,3,2.857142857,4.857142857
4,191.189.19.37,Brazil,Amazonas,60.30729815,46.67970909,25.73885831,69.68108118,Male,25,$10.000 to $19.999,White, ,India,87.96483932,Amazonas, ,Brazil,59.70537887,sao paulo, ,Brazil,60.30729815,Sao paulo, ,Yes,Yes,400,0,160,600,Yes,1-2 years,3,90,0,6,Yes,12,Heterosexual,18,1,21,Fair,3,2,46,6,5,6,3,2,1,4,2,3,2,2,3,3,5,5,5,5,5,5,5,5,5,1,2,2,5,1,5,4,5,5,5,4,4,5,5,5,4,5,5,4, ,5,5,4,2,1,4,1,4,3,1,1,3,1,2,1,1,1,1,1,1,1,purple,1,7,7,9,9,1,2,1,5,0,6,6,6,0,3,5,0,4,6,3,6,6,0,5,6,6,5,6,0,6,red,4,4,5,1,1,6,4,7,7,5,1,1,1,1,7,3,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,47,13,0,No, , , , , , , , , , , , , , , , , , , ,69365,1,2,9,5,9,2.666666667,5.555555556,3,7,7,7,7,7,6.142857143,5,5.571428571,2.142857143,5,5,17,1,1,0,0,1,0, , ,0,2.142857143,5,5
4,191.189.27.182,Brazil,Amazonas,60.30729815,46.67970909,25.73885831,69.68108118,Male,37,Less than $10.000,White, ,India,#N/A,Amazonas, ,Brazil,100.2797078,Amazonas, ,Brazil,60.30729815,Amazonas, ,Sometimes,Yes,R$ 400.00,R$ 0.00,R$ 200.00,R$ 1.200.00,No, , , , ,12,Yes,17,Heterosexual,41,4,0,Very good,10,0,20,6,3,5,3,1,1,2,3,3,1,1,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,1,4,3,4,2,1,3,4,1,1,1,1,1,1,1,1,1,purple,5,8,8,7,8,1,7,2,2,0,0,3,6,0,5,6,0,3,6,0,3,6,0,4,3,0,0,2,0,5,red,7,7,3,1,5,1,4,1,7,1,5,5,4,5,6,3,1,1,1,1,-1,0,1,0,1,0,1,0,0,-1,1,2,4,4, ,27,1,0,No, , , , , , , , , , , , , , , , , , , ,84061,1, ,9,7,8,3.666666667,6.222222222,5,3,3,3,4,3,2.714285714,4.625,3.669642857,0,4.142857143,3.285714286,10,1,1,0,0,1,0, , ,0,0,3.285714286,4.142857143
